canonical_smiles,uniprot_id,K,AC50,pK,pAC50,Protein_family
CN[C@H]1CC[C@@H](c2ccc(Cl)c(Cl)c2)c2ccc(S(=O)(=O)NC)cc21,P31645,,5.0,,8.301,Transporter
Cc1ccc([S+](O)c2ccccc2CN(C)C)c(N)c1,P31645,4.15,,8.382,,Transporter
CN[C@H]1CC[C@@H](c2ccc(Cl)c(Cl)c2)c2cccc(C(=O)O)c21,P31645,,31.0,,7.509,Transporter
O[C@H](CCN1CCC(CCOC(c2ccccc2)c2ccccc2)CC1)c1ccccc1,P31645,280.0,,6.553,,Transporter
Cc1ccc(Oc2ccccc2CN(C)C)c(N)c1,P31645,0.53,,9.276,,Transporter
CCCC(C(=O)c1cccc(C)c1)N1CCCC1,P31645,5900.0,4400.0,5.229,5.357,Transporter
CN[C@H]1CC[C@@H](c2ccc(Cl)c(Cl)c2)c2cc(S(N)(=O)=O)ccc21,P31645,,6.0,,8.222,Transporter
CCCC(C(=O)c1ccc(Cl)c(Cl)c1)N1CCCCC1,P31645,2460.0,,5.609,,Transporter
CN[C@@H]1CC[C@@H](c2ccc(Cl)c(Cl)c2)c2ccc(S(N)(=O)=O)cc21,P31645,,290.0,,6.538,Transporter
CCCC(C(=O)c1ccc(C(F)(F)F)cc1)N1CCCC1,P31645,959.0,1030.0,6.018,5.987,Transporter
O[C@H](Cc1ccccc1)CN1CCC(CCOC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,P31645,66.0,,7.18,,Transporter
CC#Cc1ccc(C(=O)C(CCC)N2CCCC2)cc1,P31645,6700.0,3300.0,5.174,5.481,Transporter
O[C@@H](Cc1ccccc1)CN1CCC(CCOC(c2ccccc2)c2ccccc2)CC1,P31645,450.0,,6.347,,Transporter
OC(CCN1CC=C(Cc2ccccc2)CC1)c1cc2ccccc2s1,P31645,,255.0,,6.593,Transporter
COc1ccc(C(O)CCN2CC=C(Cc3ccccc3)CC2)cc1,P31645,,768.0,,6.115,Transporter
OC(CCN1CC=C(Cc2ccccc2)CC1)c1csc2ccccc12,P31645,,171.0,,6.767,Transporter
COc1ccc2cc(C(O)CCN3CC=C(Cc4ccccc4)CC3)ccc2c1Cl,P31645,,265.0,,6.577,Transporter
COc1ccc2cc(C(O)CCN3CCC(O)(Cc4ccccc4)CC3)ccc2c1Cl,P31645,,427.0,,6.37,Transporter
OC(CCN1CCC(O)(Cc2ccccc2)CC1)c1ccc(Cl)c(Cl)c1,P31645,,337.0,,6.472,Transporter
OC(CCN1CC=C(Cc2ccccc2)CC1)c1ccc(Cl)c(Cl)c1,P31645,,425.0,,6.372,Transporter
COc1ccc2cc([C@H](O)[C@H](C)N3CCC(O)(Cc4ccccc4)CC3)ccc2c1Cl,P31645,,357.0,,6.447,Transporter
C[C@@H]([C@@H](O)c1ccc(Cl)c(Cl)c1)N1CC=C(Cc2ccccc2)CC1,P31645,,367.0,,6.435,Transporter
CCCC(C(=O)c1ccc2ccccc2c1)N1CCCC1,P31645,33.1,46.0,7.48,7.337,Transporter
Fc1ccc(C(OCCC2CCN(CC3=Cc4ccccc4CC3)CC2)c2ccc(F)cc2)cc1,P31645,127.0,,6.896,,Transporter
O[C@@H](CCN1CCC(CCOC(c2ccc(F)cc2)c2ccc(F)cc2)CC1)c1ccccc1,P31645,22.0,,7.658,,Transporter
CCCCNC(CCC)C(=O)c1ccc(Cl)c(Cl)c1,P31645,5080.0,,5.294,,Transporter
NCCc1c[nH]c2c(F)cccc12,P31645,29.0,,7.538,,Transporter
CN[C@H]1CC[C@@H](c2ccc(Cl)c(Cl)c2)c2cc(C(=O)N(C)C)ccc21,P31645,,7.0,,8.155,Transporter
CN[C@H]1CC[C@@H](c2ccc(Cl)c(Cl)c2)c2cccc(C(N)=O)c21,P31645,,8.0,,8.097,Transporter
Fc1ccc(C(OCCC2CCN(C[C@H]3C[C@@H]3c3ccccc3)CC2)c2ccc(F)cc2)cc1,P31645,136.0,,6.866,,Transporter
COc1ccc2c(c1)[C@@]13CCCC[C@@H]1[C@@H](C2)N(C)CC3,P31645,18.0,56.0,7.745,7.252,Transporter
N#CCCN(Cc1ccc(F)cc1C(F)(F)F)C1CCNCC1,P31645,0.4,,9.398,,Transporter
N#CCCCN(Cc1ccc(F)cc1C(F)(F)F)C1CCNCC1,P31645,0.4,,9.398,,Transporter
CN[C@H]1CC[C@@H](c2ccc(Cl)c(Cl)c2)c2ccc(S(C)(=O)=O)cc21,P31645,,6.0,,8.222,Transporter
CNC(=O)c1cccc2c1[C@@H](NC)CC[C@H]2c1ccc(Cl)c(Cl)c1,P31645,,31.0,,7.509,Transporter
CC(C)CN(Cc1ccc(C(F)(F)F)cc1)C1CCNCC1,P31645,0.07,,10.155,,Transporter
CN[C@H]1CC[C@@H](c2ccc(Cl)c(Cl)c2)c2ccc(CNS(C)(=O)=O)cc21,P31645,,10.0,,8.0,Transporter
CNC(=O)c1ccc2c(c1)[C@H](c1ccc(Cl)c(Cl)c1)CC[C@@H]2NC,P31645,,25.0,,7.602,Transporter
CN[C@H]1CC[C@@H](c2ccc(Cl)c(Cl)c2)c2ccc(O)cc21,P31645,,6.0,,8.222,Transporter
CN[C@H]1CC[C@@H](c2ccc(Cl)c(Cl)c2)c2ccc(CO)cc21,P31645,,1.0,,9.0,Transporter
CCCCN(Cc1ccccc1C(F)(F)F)C1CCNCC1,P31645,1.5,,8.824,,Transporter
Fc1ccc(CN(CC2CC2)C2CCNCC2)c(C(F)(F)F)c1,P31645,0.6000000000000001,,9.222,,Transporter
Cc1ccc(CN(CC(C)C)C2CCNCC2)c(C)c1,P31645,0.39,,9.409,,Transporter
CC(C)CN(Cc1ccccc1C#N)C1CCNCC1,P31645,1.2,,8.921,,Transporter
Fc1ccc(CN(CC2CCC2)C2CCNCC2)c(C(F)(F)F)c1,P31645,2.5,,8.602,,Transporter
CC(C)(C#N)CCN(Cc1ccc(F)cc1C(F)(F)F)C1CCNCC1,P31645,0.7,,9.155,,Transporter
OCCN(Cc1ccc(F)cc1C(F)(F)F)C1CCNCC1,P31645,3.1,,8.509,,Transporter
CC(C)CN(Cc1ccc(F)cc1)C1CCNCC1,P31645,1.9,,8.721,,Transporter
COCCCN(Cc1ccc(F)cc1C(F)(F)F)C1CCNCC1,P31645,1.1,,8.959,,Transporter
CC(C)CN(Cc1ccc(F)cc1F)C1CCNCC1,P31645,3.1,,8.509,,Transporter
COc1ccc(F)cc1CN(CC(C)C)C1CCNCC1,P31645,1.4,,8.854,,Transporter
CC(C)CN(Cc1ccccc1)C1CCNCC1,P31645,8.4,,8.076,,Transporter
CCCN(Cc1ccc(F)cc1C(F)(F)F)C1CCNCC1,P31645,0.8,,9.097,,Transporter
CC(C)CN(Cc1ccc(Cl)cc1Cl)C1CCNCC1,P31645,0.96,,9.018,,Transporter
FC(F)(F)OCCN(Cc1ccccc1C(F)(F)F)C1CCNCC1,P31645,17.0,,7.77,,Transporter
CC(C)CN(Cc1ccccc1OC(F)(F)F)C1CCNCC1,P31645,2.2,,8.658,,Transporter
COc1ccccc1CN(CC(C)C)C1CCNCC1,P31645,15.0,,7.824,,Transporter
COC(=O)[C@H]1[C@@H](c2ccc(F)cc2)C[C@H]2CC[C@H]1N2C,P31645,63.0,692.0,7.201,6.16,Transporter
Cc1ccccc1CN(CC(C)C)C1CCNCC1,P31645,1.5,,8.824,,Transporter
CCN(Cc1ccccc1C(F)(F)F)C1CCNCC1,P31645,8.0,,8.097,,Transporter
CC(C)OCCN(Cc1ccc(F)cc1C(F)(F)F)C1CCNCC1,P31645,3.0,,8.523,,Transporter
CCCN(Cc1ccccc1C(F)(F)F)C1CCNCC1,P31645,2.2,,8.658,,Transporter
COCCCN(Cc1ccccc1C(F)(F)F)C1CCNCC1,P31645,2.2,,8.658,,Transporter
FC(F)(F)c1ccccc1CN(C1CCCC1)C1CCNCC1,P31645,3.6,,8.444,,Transporter
CC(C)CN(Cc1ccc(C(F)(F)F)cc1F)C1CCNCC1,P31645,5.8,,8.237,,Transporter
CC(C)CN(Cc1ccccc1Cl)C1CCNCC1,P31645,1.6,,8.796,,Transporter
CC(C)CN(Cc1cc(F)ccc1C(F)(F)F)C1CCNCC1,P31645,7.9,,8.102,,Transporter
CC(C)(C)CN(Cc1ccccc1C(F)(F)F)C1CCNCC1,P31645,4.3,,8.367,,Transporter
CC(C)CN(Cc1cccc(C(F)(F)F)c1Cl)C1CCNCC1,P31645,0.48,,9.319,,Transporter
CC(C)CN(Cc1cc(Cl)ccc1Cl)C1CCNCC1,P31645,2.1,,8.678,,Transporter
CCN(CCCCc1c[nH]c2ccc(F)cc12)C1COc2c(F)ccc(C(N)=O)c2C1,P31645,,24.1,,7.618,Transporter
NC(=O)c1ccc(F)c2c1C[C@@H](N(CCCc1c[nH]c3ccc(F)cc13)C1CCC1)CO2,P31645,,18.7,,7.728,Transporter
NC(=O)c1ccc(F)c2c1C[C@H](N(CCCc1c[nH]c3ccc(F)cc13)C1CCC1)CO2,P31645,,17.4,,7.759,Transporter
CC(C)(O)CN(Cc1ccc(F)cc1C(F)(F)F)C1CCNCC1,P31645,4.0,,8.398,,Transporter
CCN(CCCc1c[nH]c2ccc(F)cc12)C1COc2cccc(OC)c2C1,P31645,,64.0,,7.194,Transporter
COc1ccccc1N1CCN(CCCCNS(=O)(=O)c2ccc(C)cc2)CC1,P31645,200.0,,6.699,,Transporter
O=C1Cc2c(cccc2N2CCN(CCC3CCc4[nH]c5ccc(F)cc5c4C3)CC2)N1,P31645,4700.0,,5.328,,Transporter
COC(=O)[C@H]1C2CCC(C[C@@H]1c1ccc(Cl)cc1)N2C,P31645,356.0,1450.0,6.449,5.839,Transporter
COC(=O)[C@H]1C2CCC(C[C@@H]1c1ccc(Br)cc1)N2C,P31645,140.0,570.0,6.854,6.244,Transporter
COC(=O)[C@H]1C2CCC(C[C@@H]1c1ccc(I)cc1)N2C,P31645,6.0,66.3,8.222,7.178,Transporter
c1ccc(CCC(c2ccccc2)N2CCNCC2)cc1,P31645,,23.0,,7.638,Transporter
CCCN(CCCCc1c[nH]c2ccc(F)cc12)C1COc2c(F)ccc(C(N)=O)c2C1,P31645,,217.0,,6.664,Transporter
NC(=O)c1ccc(F)c2c1C[C@@H](N(CCCc1c[nH]c3ccc(F)cc13)CC1CC1)CO2,P31645,,59.7,,7.224,Transporter
Oc1cccc(CC(c2ccccc2)N2CCNCC2)c1,P31645,,9.5,,8.022,Transporter
FC(F)(F)c1ccccc1CC(c1ccccc1)N1CCNCC1,P31645,,10.0,,8.0,Transporter
Cc1ccccc1CC(c1ccccc1)N1CCNCC1,P31645,,12.0,,7.921,Transporter
CCOc1ccccc1CC(c1nccs1)N1CCNCC1,P31645,,39.0,,7.409,Transporter
CCc1ccccc1CC(c1ccccc1)N1CCNCC1,P31645,,16.0,,7.796,Transporter
CCN(CCc1c[nH]c2ccc(F)cc12)C1COc2c(F)ccc(C(N)=O)c2C1,P31645,,883.0,,6.054,Transporter
Cc1ccc(Sc2ccccc2N2CCNCC2)c(C)c1,P31645,1.6,5.4,8.796,8.268,Transporter
COc1nc(NCCCN2CCOCC2)nc(OC)c1NC(=O)c1ccc(Oc2cc3c(cc2C)CCC3(C)C)o1,P31645,1430.0,,5.845,,Transporter
COc1cccc2c1CC(N(C)CCCc1c[nH]c3ccc(F)cc13)CO2,P31645,,15.0,,7.824,Transporter
NC(=O)c1ccc(F)c2c1C[C@H](N(CCCc1c[nH]c3ccc(F)cc13)CC1CC1)CO2,P31645,,36.3,,7.44,Transporter
CCN(CCCc1c[nH]c2ccc(F)cc12)[C@@H]1COc2c(F)ccc(C(N)=O)c2C1,P31645,,37.3,,7.428,Transporter
Cc1cc2c(OC[C@@H](O)CN3CC[C@@H](c4ccc5ccccc5c4)C[C@@H]3C)cccc2[nH]1,P31645,0.4,,9.398,,Transporter
Cc1cc2c(OC[C@@H](O)CN3CC[C@@H](c4cccc5occc45)C[C@@H]3C)cccc2[nH]1,P31645,7.18,,8.144,,Transporter
COc1cccc2ccc([C@@H]3CCN(C[C@H](O)COc4cccc5[nH]c(C)cc45)[C@@H](C)C3)cc12,P31645,0.34,,9.469,,Transporter
Cc1cc2c(OC[C@@H](O)CN3CC[C@@H](c4ccc5ccoc5c4)C[C@@H]3C)cccc2[nH]1,P31645,3.77,,8.424,,Transporter
Cc1cc2c(OC[C@@H](O)CN3CC[C@@H](c4ccc5c(C)csc5c4)C[C@@H]3C)cccc2[nH]1,P31645,0.58,,9.237,,Transporter
Cc1cc2c(OC[C@@H](O)CN3CC[C@@H](c4ccc5scc(C)c5c4)C[C@@H]3C)cccc2[nH]1,P31645,0.54,,9.268,,Transporter
Cc1cc2c(OC[C@@H](O)CN3CC[C@@H](c4cccc5ccsc45)C[C@@H]3C)cccc2[nH]1,P31645,9.24,,8.034,,Transporter
Cc1cc2c(OC[C@@H](O)CN3CC[C@@H](c4ccc5ccsc5c4)C[C@@H]3C)cccc2[nH]1,P31645,0.75,,9.125,,Transporter
O=C(CCc1ccccc1)NCCNCCOC(c1ccc(F)cc1)c1ccc(F)cc1,P31645,523.0,1140.0,6.281,5.943,Transporter
O=C(CCc1ccc(Br)cc1)N/C=C/NCCOC(c1ccc(F)cc1)c1ccc(F)cc1,P31645,590.0,4500.0,6.229,5.347,Transporter
CN(C)CCCc1c[nH]c2ccc(OCc3ccccc3)cc12,P31645,,3200.0,,5.495,Transporter
Fc1ccc2[nH]cc(CC3CN4CCC3CC4)c2c1,P31645,,18.0,,7.745,Transporter
CNC(=O)c1ccccc1Sc1ccc(C)cc1[N+](=O)[O-],P31645,1.94,,8.712,,Transporter
CNC(=O)c1ccccc1Sc1ccccc1[N+](=O)[O-],P31645,83.43,,7.079,,Transporter
COc1ccc(-c2cnc([C@H]3[C@@H](c4ccc(C)cc4)C[C@@H]4CC[C@H]3N4C)s2)cc1OC,P31645,7710.0,,5.113,,Transporter
COc1cccc2c1C[C@@H](N(CCCc1c[nH]c3ccc(F)cc13)C1CCC1)CO2,P31645,,732.0,,6.135,Transporter
CN1C2CCC1C1COC(=O)CCCCCCCCC(=O)Nc3ccc(cc3)C1C2,P31645,1.9,7.8,8.721,8.108,Transporter
CCN(CCCc1c[nH]c2ccc(F)cc12)[C@H]1COc2c(F)ccc(C(N)=O)c2C1,P31645,,42.7,,7.37,Transporter
Fc1ccccc1C(Cc1ccccc1Cl)N1CCNCC1,P31645,,30.0,,7.523,Transporter
COc1cccc2c1CC(N(CCCc1c[nH]c3ccc(F)cc13)CC1CC1)CO2,P31645,,42.6,,7.371,Transporter
Clc1ccc(CC(c2ccccc2)N2CCNCC2)c(Cl)c1,P31645,,11.0,,7.959,Transporter
C=C1CN2C3CCC2C1C(c1ccc(Br)cc1)C3,P31645,0.28,,9.553,,Transporter
COc1cccc(CC(c2ccccc2)N2CCNCC2)c1,P31645,,25.0,,7.602,Transporter
Clc1ccccc1CC(c1ccccc1)N1CCCNCC1,P31645,,42.0,,7.377,Transporter
c1ccc(C(Cc2cccc3ccccc23)N2CCNCC2)cc1,P31645,,12.0,,7.921,Transporter
Clc1ccccc1CC(c1nccs1)N1CCNCC1,P31645,,79.0,,7.102,Transporter
N#Cc1ccccc1CC(c1ccccc1)N1CCNCC1,P31645,,87.0,,7.06,Transporter
CCOc1ccccc1CC(c1cccnc1)N1CCNCC1,P31645,,46.0,,7.337,Transporter
CCOc1ccccc1CC(c1cncs1)N1CCNCC1,P31645,,40.0,,7.398,Transporter
NC(=O)c1ccc(F)c2c1CC(N(CCCCc1c[nH]c3ccc(F)cc13)C1CCC1)CO2,P31645,,300.0,,6.523,Transporter
CCCOc1ccccc1CC(c1ccccc1)N1CCNCC1,P31645,18.0,22.0,7.745,7.658,Transporter
Fc1ccc(C(Cc2ccccc2Cl)N2CCNCC2)cc1,P31645,,13.0,,7.886,Transporter
CCOc1ccccc1CC(c1ccccc1)N1CCCNCC1,P31645,,300.0,,6.523,Transporter
c1ccc(C(Cc2ccncc2)N2CCNCC2)cc1,P31645,,38.0,,7.42,Transporter
CCCN(CCCc1c[nH]c2ccc(F)cc12)[C@@H]1COc2c(F)ccc(C(N)=O)c2C1,P31645,,59.9,,7.223,Transporter
Clc1cccc(CC(c2ccccc2)N2CCNCC2)c1Cl,P31645,,3.9,,8.409,Transporter
Fc1cccc(C(Cc2ccccc2Cl)N2CCNCC2)c1,P31645,,15.0,,7.824,Transporter
CCOc1ccccc1CC(c1ccc(F)cc1)N1CCNCC1,P31645,,17.0,,7.77,Transporter
CN1C2CCC1C1COC(=O)CCCCCC(=O)Nc3ccc(cc3)C1C2,P31645,50.0,200.0,7.301,6.699,Transporter
c1ccc(CC(c2ccccc2)N2CCNCC2)cc1,P31645,,14.0,,7.854,Transporter
Clc1cccc(CC(c2ccccc2)N2CCNCC2)c1,P31645,,9.4,,8.027,Transporter
Clc1cccc(Cl)c1CC(c1ccccc1)N1CCNCC1,P31645,,12.0,,7.921,Transporter
FC(F)(F)c1cccc(CC(c2ccccc2)N2CCNCC2)c1,P31645,,13.0,,7.886,Transporter
COc1ccccc1CC(c1ccccc1)N1CCNCC1,P31645,,18.0,,7.745,Transporter
CCOc1ccccc1CC(c1cccc(F)c1)N1CCNCC1,P31645,,28.0,,7.553,Transporter
COC(=O)/C=C1/CN2C3CCC2C1C(c1ccc(Cl)cc1)C3,P31645,18.75,,7.727,,Transporter
COC(=O)[C@H]1[C@@H](c2ccc(I)cc2)C[C@@H]2CC[C@H]1N2C,P31645,29.17,,7.535,,Transporter
COC(=O)[C@@H]1CN(C)CC[C@@H]1c1ccc(I)cc1,P31645,287.0,,6.542,,Transporter
COC(=O)/C=C1/CN2C3CCC2C1C(c1ccc(C)cc1)C3,P31645,98.31,,7.007,,Transporter
COC(=O)[C@@H]1C2CCC(C[C@@H]1c1cccc(/C=C/I)c1)N2,P31645,0.2,,9.699,,Transporter
CCN(CC)c1ccc2c(-c3ccc(S(=O)(=O)NC[C@H]4CC[C@H](C(=O)NCCN5C6CCC5[C@@H](C(=O)OC)[C@@H](c5ccc(Cl)c(Cl)c5)C6)CC4)cc3S(=O)(=O)O)c3ccc(=[N+](CC)CC)cc-3oc2c1,P31645,705.0,,6.152,,Transporter
CCCOC(c1ccc(Cl)c(Cl)c1)C1CNC1,P31645,,44.0,,7.357,Transporter
CCCOC(c1ccc2ccccc2c1)C1CNC1,P31645,,6.8,,8.167,Transporter
c1ccc(OC(c2ccc3ccccc3c2)C2CNC2)cc1,P31645,,8.3,,8.081,Transporter
Clc1ccc(OC(c2ccc3ccccc3c2)C2CNC2)cc1Cl,P31645,,35.0,,7.456,Transporter
Fc1cc(C(Oc2ccccc2)C2CNC2)ccc1Cl,P31645,,142.0,,6.848,Transporter
COc1cccc(C(CC(C)C)C2CCCCN2)c1,P31645,4000.0,2650.0,5.398,5.577,Transporter
CC(=O)c1cc(NC(=O)NCCC[C@H]2C[C@H](Cc3ccc(F)cc3)CCN2)cc(C(C)=O)c1,P31645,3.5,,8.456,,Transporter
COC(=O)[C@@H]1C2CCC(C[C@@H]1c1ccc(Br)cc1)N2C,P31645,0.96,10.6,9.018,7.975,Transporter
CC(=O)c1cccc(NC(=O)NCCC[C@H]2C[C@H](Cc3ccc(F)cc3)CCN2C)c1,P31645,572.0,,6.243,,Transporter
CC(C)CC(c1ccc(C(C)C)cc1)C1CCCCN1,P31645,2500.0,3200.0,5.602,5.495,Transporter
C=CCN1CC[C@@H](Cc2ccc(F)cc2)C[C@@H]1CCCNC(=O)Nc1cc(C(C)=O)cc(C(C)=O)c1,P31645,69.0,,7.161,,Transporter
CC(=O)c1cc(NC(=O)NCCC[C@H]2C[C@H](Cc3ccc(F)cc3)CCN2CCO)cc(C(C)=O)c1,P31645,40.0,,7.398,,Transporter
CC(=O)c1cccc(NC(=O)NCCC[C@H]2C[C@H](Cc3ccccc3)CCN2)c1,P31645,42.0,,7.377,,Transporter
CCCC(c1ccc(Cl)cc1)C1CCCCN1,P31645,2950.0,2100.0,5.53,5.678,Transporter
CC(C)C(c1ccc(Cl)cc1)C1CCCCN1,P31645,5300.0,3300.0,5.276,5.481,Transporter
CCCCC(c1ccc(Cl)cc1)C1CCCCN1,P31645,4550.0,3650.0,5.342,5.438,Transporter
COc1ccc(C(CC(C)C)C2CCCCN2)cc1,P31645,1875.0,2350.0,5.727,5.629,Transporter
N#Cc1cccc(NC(=O)NCCC[C@H]2C[C@H](Cc3ccccc3)CCN2)c1,P31645,44.5,,7.352,,Transporter
CC(=O)c1cccc(NC(=O)NCCC[C@H]2C[C@H](Cc3ccc(F)cc3)CCN2)c1,P31645,18.0,,7.745,,Transporter
COC(=O)C(c1ccc(Cl)cc1)C1CCCCN1,P31645,5950.0,,5.225,,Transporter
CC(c1ccc(Cl)cc1)C1CCCCN1,P31645,4900.0,3300.0,5.31,5.481,Transporter
Clc1ccc(C(CCc2ccccc2)C2CCCCN2)cc1,P31645,1220.0,,5.914,,Transporter
CCC(CC)C(c1ccc(Cl)cc1)C1CCCCN1,P31645,4350.0,,5.362,,Transporter
CC(C)CC(c1cccc(Cl)c1)C1CCCCN1,P31645,3200.0,1485.0,5.495,5.828,Transporter
CC(=O)C(c1ccccc1)C1CCCCN1,P31645,7800.0,,5.108,,Transporter
Clc1ccc(C(CC2CCCC2)C2CCCCN2)cc1,P31645,3050.0,3850.0,5.516,5.415,Transporter
CCCCCC(c1ccc(Cl)cc1)C1CCCCN1,P31645,2900.0,1600.0,5.538,5.796,Transporter
COC(=O)C(c1ccc(Cl)c(Cl)c1)C1CCCCN1,P31645,2050.0,820.0,5.688,6.086,Transporter
CC(C)CC(c1ccc(Cl)cc1)C1CCCCN1,P31645,5100.0,515.0,5.292,6.288,Transporter
COc1ccc(C(CN(C)C)[Si]2(O)CCCCC2)cc1,P31645,,2115.5,,5.675,Transporter
COc1ccc([C@@H](CN(C)C)[Si]2(O)CCCCC2)cc1,P31645,,791.0,,6.102,Transporter
COc1ccc(CN2C3C4C5CC6C7C5C3C7C2(O)C64)cc1OC,P31645,4421.0,,5.354,,Transporter
CC(=O)c1cc(NC(=O)NCCC[C@H]2C[C@H](Cc3ccc(F)cc3)CCN2CCF)cc(C(C)=O)c1,P31645,49.0,,7.31,,Transporter
CCCN1CCC(c2c[nH]c3cc(F)ccc23)CC1,P31645,45.0,,7.347,,Transporter
CCCN1CCC(c2cn(C)c3cc(F)ccc23)CC1,P31645,45.0,,7.347,,Transporter
CCCN1CCC(c2cn(C)c3ccc(F)cc23)CC1,P31645,58.0,,7.237,,Transporter
CCCN1CCC(c2csc3ccccc23)CC1,P31645,6.5,,8.187,,Transporter
CCCN1CCC(c2coc3ccccc23)CC1,P31645,827.0,,6.082,,Transporter
CCCN1CCC(c2noc3cc(F)ccc23)CC1,P31645,29830.0,,4.525,,Transporter
CCCN1CCC(c2n[nH]c3ccccc23)CC1,P31645,5638.0,,5.249,,Transporter
CCCN1CCC(n2ccc3ccccc32)CC1,P31645,54.0,,7.268,,Transporter
CCCN1CCC(n2cnc3ccccc32)CC1,P31645,122.0,,6.914,,Transporter
CCCN1CCC(n2c(=O)[nH]c3cc(Cl)ccc32)CC1,P31645,3512.0,,5.454,,Transporter
CCCN1CCC(n2c(=O)n(C)c3cc(Cl)ccc32)CC1,P31645,2241.0,,5.65,,Transporter
CCCN1CCC(N2C(=O)C(=O)c3ccccc32)CC1,P31645,23830.0,,4.623,,Transporter
CCCN1CCC(c2cccc3ccccc23)CC1,P31645,52.0,,7.284,,Transporter
CCCN1CCC(c2ccc3ccccc3c2)CC1,P31645,127.0,,6.896,,Transporter
CCCN1CCC(c2cc3ccccc3s2)CC1,P31645,130.0,,6.886,,Transporter
C#CCN1CC[C@@H](Cc2ccc(F)cc2)C[C@@H]1CCCNC(=O)Nc1cc(C(C)=O)cc(C(C)=O)c1,P31645,305.0,,6.516,,Transporter
CC(=O)c1cc(NC(=O)NCCC[C@H]2C[C@H](Cc3ccc(F)cc3)CCN2C(=N)N)cc(C(C)=O)c1,P31645,19.0,,7.721,,Transporter
CC(=O)c1cccc(NC(=O)NCCC[C@H]2C[C@H](Cc3ccc(F)cc3)CCN2CCO)c1,P31645,50.0,,7.301,,Transporter
CC(=O)c1cccc(NC(=O)NCCC[C@H]2C[C@H](Cc3ccc(F)cc3)CCN2CC2CC2)c1,P31645,117.0,,6.932,,Transporter
CCCN1CC[C@@H](Cc2ccc(F)cc2)C[C@@H]1CCCNC(=O)Nc1cccc(C(C)=O)c1,P31645,296.0,,6.529,,Transporter
Cc1ccc(Sc2ccccc2CN(C)C)c(N)c1,P31645,1.19,,8.924,,Transporter
C=CCN1CC[C@@H](Cc2ccc(F)cc2)C[C@@H]1CCCNC(=O)Nc1cccc(C(C)=O)c1,P31645,217.0,,6.664,,Transporter
COC(=O)[C@@H]1C2CCC(C[C@H]1c1ccc(F)cc1)N2C,P31645,460.0,5060.0,6.337,5.296,Transporter
COc1ccccc1O[C@@H](c1ccccc1)[C@@H]1CNCCO1,P31645,185.0,,6.733,,Transporter
C[n+]1ccc(-c2ccc(SS(C)(=O)=O)cc2)cc1,P31645,1300000.0,,2.886,,Transporter
COC(=O)[C@@H]1C2CCC(C[C@H]1c1ccc(Br)cc1)N2C,P31645,20.6,84.0,7.686,7.076,Transporter
COc1ccc(-c2cnc([C@H]3[C@@H](c4ccc(C)cc4)C[C@@H]4CC[C@H]3N4C)s2)cc1,P31645,3670.0,6800.0,5.435,5.167,Transporter
Cc1ccc([C@H]2C[C@@H]3CC[C@H]([C@H]2c2ncc(-c4cccc([N+](=O)[O-])c4)s2)N3C)cc1,P31645,580.0,2380.0,6.237,5.623,Transporter
CN1[C@H]2CC[C@@H]1[C@@H](c1ncc(-c3ccccc3)s1)[C@@H](c1ccc(Cl)cc1)C2,P31645,2670.0,2710.0,5.573,5.567,Transporter
CN1[C@H]2CC[C@@H]1[C@@H](c1ncc(-c3ccc(Cl)cc3)s1)[C@@H](c1ccc(Cl)cc1)C2,P31645,2390.0,4400.0,5.622,5.357,Transporter
CN1[C@H]2CC[C@@H]1[C@@H](c1ncc(-c3cccc(Br)c3)s1)[C@@H](c1ccc(Cl)cc1)C2,P31645,1500.0,4000.0,5.824,5.398,Transporter
CN1[C@H]2CC[C@@H]1[C@@H](c1ncc(-c3ccc([N+](=O)[O-])cc3)s1)[C@@H](c1ccc(Cl)cc1)C2,P31645,1820.0,3600.0,5.74,5.444,Transporter
COc1ccc(-c2cnc([C@H]3[C@@H](c4ccc(Cl)cc4)C[C@@H]4CC[C@H]3N4C)s2)cc1,P31645,5200.0,6700.0,5.284,5.174,Transporter
COC(=O)[C@@H]1C2CCC(C[C@@H]1c1ccc(Cl)c(Cl)c1)S2,P31645,,3.0,,8.523,Transporter
Cc1ccc([C@H]2C[C@@H]3CC[C@H]([C@H]2c2ncc(-c4ccc(Cl)cc4)s2)N3C)cc1,P31645,1320.0,377.0,5.879,6.424,Transporter
Cc1ccc([C@H]2C[C@@H]3CC[C@H]([C@H]2c2ncc(-c4ccc([N+](=O)[O-])cc4)s2)N3C)cc1,P31645,1640.0,3170.0,5.785,5.499,Transporter
Cc1ccc([C@H]2C[C@@H]3CC[C@H]([C@H]2c2ncc(-c4ccc(F)cc4)s2)N3C)cc1,P31645,1720.0,3200.0,5.764,5.495,Transporter
c1ccc2c(N3CCN(CCc4ccc5[nH]cnc5c4)CC3)cccc2c1,P31645,,1760.0,,5.754,Transporter
O=C(OCCF)C1C2CCC(CC1c1ccc(/C=C\I)cc1)N2,P31645,0.08,,10.097,,Transporter
COc1ccc(C(CN(C)C)[Si]2(O)CCCC2)cc1,P31645,,904.0,,6.044,Transporter
O=C(OCCF)[C@H]1[C@@H](c2ccc(/C=C\I)cc2)C[C@H]2CC[C@H]1N2,P31645,0.08,,10.097,,Transporter
