canonical_smiles,uniprot_id,K,AC50,pK,pAC50,Protein_family
CCC(C)C1NC(=O)CC(NC(=O)C(CCCNC(=N)N)NC(=O)CCNC(=S)Nc2ccc3c(c2)C(=O)OC32c3ccc(O)cc3Oc3cc(O)ccc32)C(=O)NCC(C(=O)NC(CCCNC(=N)N)C(=O)NC(CC(C)(C)C)C(=O)NC(CC(C)(C)C)C(=O)NC(CCC(N)=O)C(N)=O)NC(=O)C(CC(C)(C)C)NC1=O,Q92731,297.0,,6.527,,NHR
CCC(C)C(NC(=O)C(CCCCN)NC(=O)C(Cc1cnc[nH]1)NC(=O)CCNC(=S)Nc1ccc2c(c1)C(=O)OC21c2ccc(O)cc2Oc2cc(O)ccc21)C(=O)NC(CC(C)C)C(=O)NC(Cc1cnc[nH]1)C(=O)NC(CCCNC(=N)N)C(=O)NC(CC(C)C)C(=O)NC(CC(C)C)C(=O)NC(CCC(N)=O)C(N)=O,Q92731,213.0,,6.672,,NHR
CCC(C)C1NC(=O)CC(NC(=O)C(CCCNC(=N)N)NCCC(=O)NC(=S)Nc2ccc3c(c2)C(=O)OC32c3ccc(O)cc3Oc3cc(O)ccc32)C(=O)NCC(C(=O)NC(CCCNC(=N)N)C(=O)NC(CC(C)C)C(=O)NC(CC(C)C)C(=O)NC(CCC(N)=O)C(N)=O)NC(=O)C(CC(C)C)NC1=O,Q92731,270.0,,6.569,,NHR
CCC(C)C1NC(=O)CC(NC(=O)C(CCCNC(=N)N)NC(=O)CCNC(=S)Nc2ccc3c(c2)C(=O)OC32c3ccc(O)cc3Oc3cc(O)ccc32)C(=O)NCC(C(=O)NC(CCCNC(=N)N)C(=O)NC(CC(C)(C)C)C(=O)NC(CC(C)(C)C)C(=O)NC(CCC(N)=O)C(N)=O)NC(=O)C(CC(C)(C)C)NC1=O,P06401,248.0,,6.606,,NHR
CCC(C)C(NC(=O)C(CCCCN)NC(=O)C(Cc1cnc[nH]1)NC(=O)CCNC(=S)Nc1ccc2c(c1)C(=O)OC21c2ccc(O)cc2Oc2cc(O)ccc21)C(=O)NC(CC(C)C)C(=O)NC(Cc1cnc[nH]1)C(=O)NC(CCCNC(=N)N)C(=O)NC(CC(C)C)C(=O)NC(CC(C)C)C(=O)NC(CCC(N)=O)C(N)=O,P06401,82.0,,7.086,,NHR
CCC(C)C1NC(=O)CC(NC(=O)C(CCCNC(=N)N)NCCC(=O)NC(=S)Nc2ccc3c(c2)C(=O)OC32c3ccc(O)cc3Oc3cc(O)ccc32)C(=O)NCC(C(=O)NC(CCCNC(=N)N)C(=O)NC(CC(C)C)C(=O)NC(CC(C)C)C(=O)NC(CCC(N)=O)C(N)=O)NC(=O)C(CC(C)C)NC1=O,P06401,178.0,,6.75,,NHR
CCC1C(O)CC(=O)N1c1ccc(C#N)c(Cl)c1,P10275,,5.325,,8.274,NHR
CC1C(O)C(F)(F)C(=O)N1c1ccc(C#N)c(Cl)c1,P10275,,1.1,,8.959,NHR
CCC1C(O)CC(=O)N1c1ccc(C#N)c(OC)c1,P10275,,16.6,,7.78,NHR
CC1C(O)CC(=O)N1c1ccc(C#N)c(Cl)c1,P10275,,7.8,,8.108,NHR
CC1C(=O)N(c2ccc(C#N)c(Cl)c2)C(C)C1O,P10275,,1.15,,8.939,NHR
CCC1C(O)CC(=O)N1c1ccc(C#N)c(Cl)c1C,P10275,,16.0,,7.796,NHR
CCC1C(O)CC(=O)N1c1ccc(C#N)c(C(F)(F)F)c1,P10275,,4.15,,8.382,NHR
CC1N(c2ccc(C#N)c(Cl)c2)C(=O)CC1(C)O,P10275,,15.0,,7.824,NHR
N#CCC1C(O)CC(=O)N1c1ccc(C#N)c(Cl)c1,P10275,,14.0,,7.854,NHR
CC(C)CC1C(O)CC(=O)N1c1ccc(C#N)c(Cl)c1,P10275,,5.5,,8.26,NHR
CCC1C(=O)N(c2ccc(C#N)c(Cl)c2)C(C)C1O,P10275,,3.4000000000000004,,8.469,NHR
CCC1C(O)C(C)C(=O)N1c1ccc(C#N)c(Cl)c1,P10275,,1.8,,8.745,NHR
Cc1c(N2C(=O)CC(O)C2C)ccc(C#N)c1Cl,P10275,,11.0,,7.959,NHR
CC1C(O)C(Cc2ccccc2)C(=O)N1c1ccc(C#N)c(Cl)c1,P10275,,6.0,,8.222,NHR
CC12CCC3C(CCC4CC(=O)CCC43C)C1CCC2O,P04150,,540.0,,6.268,NHR
CC12CCC3C(CCC4CC(=O)CCC43C)C1CCC2O,P06401,,7750.0,,5.111,NHR
CN(CCOc1ccc(C=C2SC(=O)NC2=O)cc1)c1nccs1,P37231,,42000.0,,4.377,NHR
CN(CCOc1ccc(C=C2SC(=O)NC2=O)cc1)c1ccc2ccccc2c1,P37231,,40000.0,,4.398,NHR
CCN(CCOc1ccc(C=C2SC(=O)NC2=O)cc1)c1nc2ccccc2s1,P37231,,17000.0,,4.77,NHR
CN(CCOc1ccc(C=C2SC(=O)NC2=O)cc1)c1nc2ccccc2[nH]1,P37231,,38000.0,,4.42,NHR
CCN(CCOc1ccc(C=C2SC(=O)NC2=O)cc1)c1ccccn1,P37231,,15000.0,,4.824,NHR
O=C1NC(=O)C(=Cc2ccc(OCCNc3nc4ccccc4s3)cc2)S1,P37231,,14000.0,,4.854,NHR
CN(CCOc1ccc(C=C2SC(=O)NC2=O)cc1)c1nc2ccccc2s1,P37231,,13000.0,,4.886,NHR
COc1ccc(F)c(-c2ccc(Cc3ccc(N4N=C(C(F)(F)F)C(C)C4CC(=O)O)cc3)c(C)c2)c1,P37231,,2600.0,,5.585,NHR
COc1ccc(F)c(-c2ccc(Cc3ccc(N4CC(C(F)(F)F)CC4CC(=O)O)cc3)c(C)c2)c1,P37231,,4400.0,,5.357,NHR
COc1cc(Oc2c(-c3ccc(O)cc3)sc3cc(O)ccc23)ccc1C=CC(=O)O,P03372,,5020.0,,5.299,NHR
Cc1cc(-c2sc3cc(O)ccc3c2Oc2ccc(C=CC(=O)O)cc2)ccc1O,P03372,,327.0,,6.485,NHR
CN(c1ccc(C=CC(=O)O)cc1)c1c(-c2ccc(O)cc2)sc2cc(O)ccc12,P03372,,3400.0,,5.469,NHR
NC(=O)C=Cc1ccc(Oc2c(-c3ccc(O)cc3)sc3cc(O)ccc23)cc1,P03372,,40.0,,7.398,NHR
CN(C)c1ccccc1-c1sc2cc(O)ccc2c1Oc1ccc(C=CC(=O)O)cc1,P03372,,124.0,,6.907,NHR
O=C(O)C=Cc1ccc(Oc2c(-c3ccc(C(F)(F)F)cc3)sc3cc(O)ccc23)cc1,P03372,,941.0,,6.026,NHR
O=C(O)C=Cc1ccc(Oc2c(-c3ccc(F)cc3)sc3cc(O)ccc23)cc1,P03372,,1823.0,,5.739,NHR
COc1ccc(-c2sc3cc(O)ccc3c2Oc2ccc(C=CC(=O)O)cc2)cc1,P03372,,647.0,,6.189,NHR
Cc1cc(C=CC(=O)O)ccc1Oc1c(-c2ccc(O)cc2)sc2cc(O)ccc12,P03372,,1030.0,,5.987,NHR
CNC(=O)C=Cc1ccc(Oc2c(-c3ccc(O)cc3)sc3cc(O)ccc23)cc1,P03372,,55.5,,7.256,NHR
Oc1ccc(-c2sc3cc(O)ccc3c2Oc2ccc(C=Cc3nn[nH]n3)cc2)cc1,P03372,,219.0,,6.66,NHR
CC(=CC(=O)O)c1ccc(Oc2c(-c3ccc(O)cc3)sc3cc(O)ccc23)cc1,P03372,,316.0,,6.5,NHR
O=C(O)C=Cc1ccc(Oc2c(-c3ccc(O)cc3)sc3cc(O)ccc23)cn1,P03372,,7750.0,,5.111,NHR
CCC(=Cc1ccc(Oc2c(-c3ccc(O)cc3)sc3cc(O)ccc23)cc1)C(=O)O,P03372,,216.0,,6.666,NHR
Cc1cc(Oc2c(-c3ccc(O)cc3)sc3cc(O)ccc23)ccc1C=CC(=O)O,P03372,,1270.0,,5.896,NHR
CC(=Cc1ccc(Oc2c(-c3ccc(O)cc3)sc3cc(O)ccc23)cc1)C(=O)O,P03372,,886.0,,6.053,NHR
O=C(C=Cc1ccc(Oc2c(-c3ccc(O)cc3)sc3cc(O)ccc23)cc1)NCCO,P03372,,55.0,,7.26,NHR
CC1CN(c2ccc3c(n2)NC(=O)CO3)C(c2ccccc2)CO1,P04150,,597.0,,6.224,NHR
CC(NC(=O)C(C)(F)F)C(Oc1ccc2c(cnn2-c2cccc(C(=O)NC3CCOC3)c2)c1)c1ccc2c(c1)OCCO2,P04150,,2.4661666666666666,,8.608,NHR
CC(NC(=O)C(C)(F)F)C(Oc1ccc2c(cnn2-c2cccc(C(=O)NC3CCOC3=O)c2)c1)c1ccc2c(c1)OCCO2,P04150,,0.925,,9.034,NHR
CC(NC(=O)C(C)(F)F)C(Oc1ccc2c(cnn2-c2ccc(F)cc2)c1)c1ccc2c(c1)COCO2,P04150,,0.239,,9.622,NHR
CC(NC(=O)C(C)(F)F)C(Oc1ccc2c(cnn2-c2cccc(C(=O)NC3CCOC3=O)c2)c1)c1ccccc1,P04150,,15.7,,7.804,NHR
CC(NC(=O)C(F)(F)F)C(Oc1ccc2c(cnn2-c2ccc(F)cc2)c1)c1ccc2c(c1)OCCO2,P04150,,0.051,,10.292,NHR
CC(NC(=O)C(C)(F)F)C(Oc1ccc2c(cnn2-c2cccc(C(=O)N3CCCC3C(N)=O)c2)c1)c1ccc2c(c1)OCCO2,P04150,,0.185,,9.733,NHR
CC(NC(=O)C(F)(F)F)C(Oc1ccc2c(cnn2-c2ccc(F)cc2)c1)c1cccc(OS(=O)(=O)O)c1,P04150,,464.0,,6.333,NHR
CC(NC(=O)C(C)(F)F)C(Oc1ccc2c(cnn2-c2ccc(F)cc2)c1)c1ccc2c(c1)OCOC2,P04150,,0.099,,10.004,NHR
CC(NC(=O)C(F)(F)F)C(Oc1ccc2c(cnn2-c2ccc(F)cc2)c1)c1cccc(O)c1,P04150,,6.3,,8.201,NHR
CC(NC(=O)C(C)(F)F)C(Oc1ccc2c(cnn2-c2cccc(C(=O)NC3CCS(=O)(=O)C3)c2)c1)c1ccccc1,P04150,,3.7,,8.432,NHR
CCCC1OC2CC3C4CCC5=CC(=O)C=CC5(C)C4C(O)CC3(C)C2(C(=O)CO)O1,P06401,,28.0,,7.553,NHR
CCC(=O)OC1(C(=O)SCF)C(C)CC2C3CC(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,P06401,,21.0,,7.678,NHR
CC1CC2C3CC(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(OC(=O)c1ccco1)C(=O)SCF,P06401,,21.0,,7.678,NHR
CC(NC(=O)C(C)(F)F)C(Oc1ccc2c(cnn2-c2cccc(C(=O)NCc3cccnc3)c2)c1)c1ccc2c(c1)OCCO2,P06401,,8280.0,,5.082,NHR
COc1cccc(C(Oc2ccc3c(cnn3-c3ccc(F)cc3)c2)C(C)NC(=O)C(F)(F)F)c1,P06401,,1760.0,,5.754,NHR
CC(C=CC1=C(C)CCCC1(C)C)=CC=CC(C)=CC(=O)O,P55055,,1730.0,,5.762,NHR
O=C(c1ccccn1)C12Cc3cnn(-c4ccc(F)cc4)c3CC1CCN(S(=O)(=O)c1cccc(C(F)(F)F)c1)C2,P04150,44.0,,7.357,,NHR
Cn1ncc(S(=O)(=O)N2CCC3=Cc4c(cnn4-c4ccc(F)cc4)CC3(C(=O)c3cc(C(F)(F)F)ccn3)C2)n1,P04150,3.1,,8.509,,NHR
Cn1ccc(S(=O)(=O)N2CCC3=Cc4c(cnn4-c4ccc(F)cc4)CC3(C(=O)c3cc(C(F)(F)F)ccn3)C2)n1,P04150,6.6,,8.18,,NHR
O=C(c1cc(C(F)(F)F)ccn1)C12Cc3cnn(-c4ccc(F)cc4)c3C=C1CCN(S(=O)(=O)c1cn[nH]c1)C2,P04150,7.6,,8.119,,NHR
Cn1cc(S(=O)(=O)N2CCC3Cc4c(cnn4-c4ccc(F)cc4)CC3(C(=O)c3cc(C(F)(F)F)ccn3)C2)nn1,P04150,60.0,,7.222,,NHR
Cn1ncc(S(=O)(=O)N2CCC3Cc4c(cnn4-c4ccc(F)cc4)CC3(C(=O)c3cc(C(F)(F)F)ccn3)C2)n1,P04150,12.0,,7.921,,NHR
Cn1cc(S(=O)(=O)N2CCC3=Cc4c(cnn4-c4ccc(F)cc4)CC3(C(=O)c3cc(C(F)(F)F)ccn3)C2)nn1,P04150,9.7,,8.013,,NHR
Cn1cc(S(=O)(=O)N2CCC3=Cc4c(cnn4-c4ccc(F)cc4)CC3(C(=O)c3ccccn3)C2)cn1,P04150,28.0,,7.553,,NHR
Cn1nccc1S(=O)(=O)N1CCC2=Cc3c(cnn3-c3ccc(F)cc3)CC2(C(=O)c2cc(C(F)(F)F)ccn2)C1,P04150,11.0,,7.959,,NHR
Cn1cc(S(=O)(=O)N2CCC3Cc4c(cnn4-c4ccc(F)cc4)CC3(C(=O)c3cc(C(F)(F)F)ccn3)C2)cn1,P04150,34.0,,7.469,,NHR
CCn1nccc1S(=O)(=O)N1CCC2=Cc3c(cnn3-c3ccc(F)cc3)CC2(C(=O)c2cc(C(F)(F)F)ccn2)C1,P04150,10.0,,8.0,,NHR
Cn1ccc(S(=O)(=O)N2CCC3Cc4c(cnn4-c4ccc(F)cc4)CC3(C(=O)c3cc(C(F)(F)F)ccn3)C2)n1,P04150,24.0,,7.62,,NHR
CCn1nccc1S(=O)(=O)N1CCC2Cc3c(cnn3-c3ccc(F)cc3)CC2(C(=O)c2cc(C(F)(F)F)ccn2)C1,P04150,68.0,,7.167,,NHR
Cn1nncc1S(=O)(=O)N1CCC2=Cc3c(cnn3-c3ccc(F)cc3)CC2(C(=O)c2cc(C(F)(F)F)ccn2)C1,P04150,31.0,,7.509,,NHR
CCn1cc(S(=O)(=O)N2CCC3=Cc4c(cnn4-c4ccc(F)cc4)CC3(C(=O)c3cc(C(F)(F)F)ccn3)C2)cn1,P04150,4.6,,8.337,,NHR
Cn1nncc1S(=O)(=O)N1CCC2Cc3c(cnn3-c3ccc(F)cc3)CC2(C(=O)c2cc(C(F)(F)F)ccn2)C1,P04150,120.0,,6.921,,NHR
Cc1c(S(=O)(=O)N2CCC3=Cc4c(cnn4-c4ccc(F)cc4)CC3(C(=O)c3cc(C(F)(F)F)ccn3)C2)cnn1C,P04150,12.0,,7.921,,NHR
Cc1n[nH]c(C)c1S(=O)(=O)N1CCC2=Cc3c(cnn3-c3ccc(F)cc3)CC2(C(=O)c2cc(C(F)(F)F)ccn2)C1,P04150,69.0,,7.161,,NHR
Cc1ccccc1Oc1ccc(N2CCCC2CC(=O)O)cc1,P37231,,32000.0,,4.495,NHR
O=C(O)CC1CCCN1c1ccc(OCc2ccc(Cl)cc2Cl)cc1,P37231,,17000.0,,4.77,NHR
CC12CCC(=O)NC1CCC1C2CCC2(C)C(C(=O)Nc3ccccc3)CCC12,P10275,,23000.0,,4.638,NHR
CN1CC=C(C2=C(c3ccc(OC4CCN(CCCF)C4)cc3)c3ccc(O)cc3CCC2)CC1,P03372,,506.0,,6.296,NHR
Oc1cccc(C2=C(c3ccc(OC4CCN(CCCF)C4)cc3)c3ccc(O)cc3CCC2)c1,P03372,,2.5,,8.602,NHR
CCCCCCCCOC(=O)c1cc(O)c(O)c(O)c1,P03372,,8740.0,,5.058,NHR
CCCCOC(=O)c1cc(O)c(O)c(O)c1,P03372,,8970.0,,5.047,NHR
CCCCOC(=O)c1ccc(O)cc1,P03372,,1420.0,,5.848,NHR
CCCCOC(=O)c1cc(C)c(O)c(C)c1,P03372,,32500.0,,4.488,NHR
CCCCOC(=O)c1cc(I)c(O)c(I)c1,P03372,,34600.0,,4.461,NHR
CCCCOC(=O)c1cc(Cl)c(O)c(Cl)c1,P03372,,55300.0,,4.257,NHR
CCCCCCCCOC(=O)c1cc(I)c(O)c(I)c1,P03372,,13200.0,,4.879,NHR
CCCCOC(=O)c1ccc(O)c(I)c1,P03372,,7980.0,,5.098,NHR
CCCCOC(=O)c1ccc(O)c(Br)c1,P03372,,8210.0,,5.086,NHR
CCCCCCCCOC(=O)c1cc(C)c(O)c(C)c1,P03372,,16200.0,,4.79,NHR
CCCCCCCCOC(=O)c1cc([N+](=O)[O-])c(O)c([N+](=O)[O-])c1,P03372,,60400.0,,4.219,NHR
CCCCOC(=O)c1cc(Br)c(O)c(Br)c1,P03372,,39400.0,,4.405,NHR
CCCCOC(=O)c1c(F)c(F)c(O)c(F)c1F,P03372,,29400.0,,4.532,NHR
CCOC(Cc1ccc(OCCn2c(=O)sc3cc(C(=O)C=Cc4cc(OC)cc(OC)c4)ccc32)cc1)C(=O)O,P37231,,1000.0,,6.0,NHR
CCOC(=O)C(Cc1ccc(OCCn2c(=O)sc3cc(C=Cc4cc(O)cc(O)c4)ccc32)cc1)OCC,P37231,,10.0,,8.0,NHR
COc1cc(C=Cc2ccc3c(c2)sc(=O)n3CCOc2ccc(CC(OCC(F)(F)F)C(=O)O)cc2)cc(OC)c1,P37231,,20.0,,7.699,NHR
CCOC(=O)C(Cc1ccc(OCCn2c(=O)sc3cc(C(=O)C=Cc4cc(OC)cc(OC)c4)ccc32)cc1)OCC(F)(F)F,P37231,,200.0,,6.699,NHR
COc1cc(C=CC(=O)c2ccc3c(c2)sc(=O)n3CCOc2ccc(CC(OCC(F)(F)F)C(=O)O)cc2)cc(OC)c1,P37231,,1000.0,,6.0,NHR
CCOC(=O)C(Cc1ccc(OCCn2c(=O)sc3cc(C=Cc4cc(O)cc(O)c4)ccc32)cc1)OCC(F)(F)F,P37231,,80.0,,7.097,NHR
CCOC(=O)C(Cc1ccc(OCCn2c(=O)sc3cc(C(=O)C=Cc4cc(O)cc(O)c4)ccc32)cc1)OCC,P37231,,20.0,,7.699,NHR
CCOC(=O)C(Cc1ccc(OCCn2c(=O)sc3cc(C(=O)C=Cc4cc(O)cc(O)c4)ccc32)cc1)OCC(F)(F)F,P37231,,30.0,,7.523,NHR
CCOC(Cc1ccc(OCCn2c(=O)sc3cc(C=Cc4cc(O)cc(O)c4)ccc32)cc1)C(=O)O,P37231,,1000.0,,6.0,NHR
CCOC(=O)C(Cc1ccc(OCCn2c(=O)sc3cc(C(=O)C=Cc4cc(OC)cc(OC)c4)ccc32)cc1)OCC,P37231,,30.0,,7.523,NHR
CCOC(=O)C(Cc1ccc(OCCn2c(=O)sc3cc(C=Cc4cc(OC)cc(OC)c4)ccc32)cc1)OCC(F)(F)F,P37231,,50.0,,7.301,NHR
O=C(O)C(Cc1ccc(OCCn2c(=O)sc3cc(C=Cc4cc(O)cc(O)c4)ccc32)cc1)OCC(F)(F)F,P37231,,200.0,,6.699,NHR
CSc1ccc(C(=O)C=Cc2cc(C)c(OC(C)(C)C(=O)O)c(C)c2)cc1,P37231,,2677.95,,5.572,NHR
Cc1cc(CCc2cc(-c3ccc(Br)cc3)on2)cc(C)c1OC(C)(C)C(=O)O,P37231,,457.0,,6.34,NHR
Cc1cc(Cc2cc(-c3ccc(Br)cc3)on2)cc(C)c1OC(C)(C)C(=O)O,P37231,,2846.0,,5.546,NHR
N#Cc1ccc(C(=C(c2ccc(C=CC(=O)O)cc2)c2ccc(-c3cn[nH]c3)cc2)C2CCC2)c(Cl)c1,P03372,,0.7,,9.155,NHR
CCC(=C(c1ccc(C=CC(=O)O)cc1)c1ccc2scnc2c1)c1ccccc1,P03372,,22.0,,7.658,NHR
CCC(=C(c1ccc(C=CC(=O)O)cc1)c1ccc(-c2cncs2)cc1)c1ccccc1,P03372,,7.4,,8.131,NHR
O=C(O)C=Cc1ccc(C(=C(c2ncc(C(F)(F)F)cc2Cl)C2CCC2)c2ccc(-c3cncs3)cc2)cc1,P03372,,1.4,,8.854,NHR
CCC(=C(c1ccc(C=CC(=O)O)cc1)c1ccc(-c2nccs2)cc1)c1ccccc1,P03372,,83.0,,7.081,NHR
O=C(O)C=Cc1ccc(C(=C(c2ccc(C(F)(F)F)cc2Cl)C2CCC2)c2ccc(N3CCOCC3)cc2)cc1,P03372,,1.9,,8.721,NHR
COc1ccc(C(=C(c2ccc(C=CC(=O)O)cc2)c2ccc(-c3cncs3)cc2)C2CCC2)c(Cl)c1,P03372,,0.8,,9.097,NHR
O=C(O)C=Cc1ccc(C(=C(c2ccc(C(F)(F)F)cc2Cl)C2CCC2)c2ccc3nccn3c2)cc1,P03372,,1.5,,8.824,NHR
COc1ccc(C(=C(c2ccc(C=CC(=O)O)cc2)c2ccc(N3CCOCC3)cc2)C2CCC2)c(Cl)c1,P03372,,0.6,,9.222,NHR
O=C(O)C=Cc1ccc(C(=C(c2ccccc2)C2CCC2)c2ccc(-c3cn[nH]c3)cc2)cc1,P03372,,2.1,,8.678,NHR
CCC(=C(c1ccc(C=CC(=O)O)cc1)c1ccc2sc(C)nc2c1)c1ccccc1,P03372,,150.0,,6.824,NHR
CCC(=C(c1ccc(C=CC(=O)O)cc1)c1ccc(-n2ccnc2)cc1)c1ccccc1,P03372,,300.0,,6.523,NHR
O=C(O)C=Cc1ccc(C(=C(c2ncc(C(F)(F)F)cc2Cl)C2CCC2)c2ccc3scnc3c2)cc1,P03372,,1.1,,8.959,NHR
N#Cc1cc(Cl)ccc1C(=C(c1ccc(C=CC(=O)O)cc1)c1ccc(-c2cn[nH]c2)cc1)C1CCC1,P03372,,1.1,,8.959,NHR
N#Cc1ccc(C(=C(c2ccc(C=CC(=O)O)cc2)c2ccc(-c3cncs3)cc2)C2CCC2)c(Cl)c1,P03372,,1.8,,8.745,NHR
N#Cc1cc(Cl)ccc1C(=C(c1ccc(C=CC(=O)O)cc1)c1ccc(N2CCOCC2)cc1)C1CCC1,P03372,,5.0,,8.301,NHR
O=C(O)C=Cc1ccc(C(=C(c2ccccc2)C2CCC2)c2ccc3scnc3c2)cc1,P03372,,5.9,,8.229,NHR
CCC(=C(c1ccc(C=CC(=O)O)cc1)c1ccc2cncn2c1)c1ccccc1,P03372,,260.0,,6.585,NHR
CCC(=C(c1ccc(C=CC(=O)O)cc1)c1ccc(-c2cnn(C)c2)cc1)c1ccccc1,P03372,,15.0,,7.824,NHR
CCC(=C(c1ccc(C=CC(=O)O)cc1)c1ccc2ocnc2c1)c1ccccc1,P03372,,460.0,,6.337,NHR
COc1ccc(C(=C(c2ccc(C=CC(=O)O)cc2)c2ccc3scnc3c2)C2CCC2)c(Cl)c1,P03372,,0.4,,9.398,NHR
O=C(O)C=Cc1ccc(C(=C(c2ccc(C(F)(F)F)cc2Cl)C2CCC2)c2ccc(-c3cn[nH]c3)cc2)cc1,P03372,,4.8,,8.319,NHR
CCC(=C(c1ccc(C=CC(=O)O)cc1)c1ccc2sncc2c1)c1ccccc1,P03372,,200.0,,6.699,NHR
O=C(O)C=Cc1ccc(C(=C(c2ccc(F)cc2Cl)C2CCC2)c2ccc3scnc3c2)cc1,P03372,,0.7,,9.155,NHR
CCC(=C(c1ccc(C=CC(=O)O)cc1)c1ccc2ccccc2c1)c1ccccc1,P03372,,57.0,,7.244,NHR
N#Cc1ccc(C(=C(c2ccc(C=CC(=O)O)cc2)c2ccc3nccn3c2)C2CCC2)c(Cl)c1,P03372,,19.0,,7.721,NHR
COc1ccc(C(=C(c2ccc(C=CC(=O)O)cc2)c2ccc3nccn3c2)C2CCC2)c(Cl)c1,P03372,,0.3,,9.523,NHR
CCC(=C(c1ccc(C=CC(=O)O)cc1)c1ccc2c(cnn2C)c1)c1ccccc1,P03372,,140.0,,6.854,NHR
CCC(=C(c1ccc(C=CC(=O)O)cc1)c1ccc2c(cnn2C)c1)c1ccc(F)cc1Cl,P03372,,27.0,,7.569,NHR
CCC(=C(c1ccc(C=CC(=O)O)cc1)c1ccc2ncsc2c1)c1ccccc1,P03372,,240.0,,6.62,NHR
O=C(O)C=Cc1ccc(C(=C(c2ccccc2)C2CCC2)c2ccc(-c3cncs3)cc2)cc1,P03372,,1.7,,8.77,NHR
CCC(=C(c1ccc(C=CC(=O)O)cc1)c1ccn2nncc2c1)c1ccccc1,P03372,,340.0,,6.469,NHR
COc1ccc(C(=C(c2ccc(C=CC(=O)O)cc2)c2ccc(-c3cn[nH]c3)cc2)C2CCC2)c(Cl)c1,P03372,,1.5,,8.824,NHR
CCC(=C(c1ccc(C=CC(=O)O)cc1)c1ccc(-c2cn[nH]c2)cc1)c1ccccc1,P03372,,12.0,,7.921,NHR
CCC(=C(c1ccc(C=CC(=O)O)cc1)c1ccc2nccn2c1)c1ccccc1,P03372,,75.0,,7.125,NHR
N#Cc1cc(Cl)ccc1C(=C(c1ccc(C=CC(=O)O)cc1)c1ccc2scnc2c1)C1CCC1,P03372,,0.4,,9.398,NHR
O=C(O)C=Cc1ccc(C(=C(c2ccc(F)cc2Cl)C2CCC2)c2ccc(-c3cn[nH]c3)cc2)cc1,P03372,,1.1,,8.959,NHR
N#Cc1cc(Cl)ccc1C(=C(c1ccc(C=CC(=O)O)cc1)c1ccc2nccn2c1)C1CCC1,P03372,,4.3,,8.367,NHR
CCC(=C(c1ccc(C=CC(=O)O)cc1)c1ccc(-c2ccn[nH]2)cc1)c1ccccc1,P03372,,99.0,,7.004,NHR
CCC(=C(c1ccc(C=CC(=O)O)cc1)c1ccc(-c2cnsc2)cc1)c1ccccc1,P03372,,28.0,,7.553,NHR
O=C(O)C=Cc1ccc(C(=C(c2ccc(C(F)(F)F)cc2Cl)C2CCC2)c2ccc3scnc3c2)cc1,P03372,,1.0,,9.0,NHR
CCC(=C(c1ccc(C=CC(=O)O)cc1)c1ccc(N2CCN(C)CC2)cc1)c1ccccc1,P03372,,90.0,,7.046,NHR
O=C(O)C=Cc1ccc(C(=C(c2ccc(F)cc2Cl)C2CCC2)c2ccc(N3CCOCC3)cc2)cc1,P03372,,1.6,,8.796,NHR
O=C(O)C=Cc1ccc(C(=C(c2ncc(C(F)(F)F)cc2Cl)C2CCC2)c2ccc(N3CCOCC3)cc2)cc1,P03372,,4.1,,8.387,NHR
CCC(=C(c1ccc(C=CC(=O)O)cc1)c1ccc(-c2cscn2)cc1)c1ccccc1,P03372,,37.0,,7.432,NHR
CCC(=C(c1ccc(C=CC(=O)O)cc1)c1ccn2nccc2c1)c1ccccc1,P03372,,350.0,,6.456,NHR
O=C(O)C=Cc1ccc(C(=C(c2ccc(F)cc2Cl)C2CCC2)c2ccc3nccn3c2)cc1,P03372,,1.5,,8.824,NHR
N#Cc1ccc(C(=C(c2ccc(C=CC(=O)O)cc2)c2ccc(N3CCOCC3)cc2)C2CCC2)c(Cl)c1,P03372,,4.2,,8.377,NHR
O=C(O)C=Cc1ccc(C(=C(c2ccc(F)cc2Cl)C2CCC2)c2ccc(-c3cncs3)cc2)cc1,P03372,,0.8,,9.097,NHR
N#Cc1ccc(C(=C(c2ccc(C=CC(=O)O)cc2)c2ccc3scnc3c2)C2CCC2)c(Cl)c1,P03372,,0.8,,9.097,NHR
CCC(=C(c1ccc(C=CC(=O)O)cc1)c1ccc(N2CCOCC2)cc1)c1ccccc1,P03372,,50.0,,7.301,NHR
CCC(=C(c1ccc(C=CC(=O)O)cc1)c1ccc(-c2cnco2)cc1)c1ccccc1,P03372,,17.0,,7.77,NHR
O=C(O)C=Cc1ccc(C(=C(c2ncc(C(F)(F)F)cc2Cl)C2CCC2)c2ccc(-c3cn[nH]c3)cc2)cc1,P03372,,2.8,,8.553,NHR
N#Cc1cc(Cl)ccc1C(=C(c1ccc(C=CC(=O)O)cc1)c1ccc(-c2cncs2)cc1)C1CCC1,P03372,,1.9,,8.721,NHR
CCC(=C(c1ccc(C=CC(=O)O)cc1)c1ccc(N2CCCCC2)cc1)c1ccccc1,P03372,,190.0,,6.721,NHR
CCCCc1nc(C)c(CC(=O)OC)c(=O)n1Cc1ccc(-c2ccccc2-c2noc(=O)[nH]2)cc1,P37231,,7360.0,,5.133,NHR
